id,GAME_DATE,SEASON_ID,TEAM_ABBREVIATION_HOME,FGM_HOME,FG_PCT_HOME,FG3M_HOME,FG3_PCT_HOME,FTM_HOME,FT_PCT_HOME,OREB_HOME,DREB_HOME,AST_HOME,TOV_HOME,PF_HOME,PTS_HOME,TEAM_ABBREVIATION_AWAY,FGM_AWAY,FG_PCT_AWAY,FG3M_AWAY,FG3_PCT_AWAY,FTM_AWAY,FT_PCT_AWAY,OREB_AWAY,DREB_AWAY,AST_AWAY,TOV_AWAY,PF_AWAY,PTS_AWAY,ratio
14222,2018-02-23,22017,LAL,48.0,0.516,13.0,0.394,15.0,0.75,13.0,49.0,32.0,16.0,17.0,124,DAL,37.0,0.40700000000000003,19.0,0.452,9.0,0.818,3.0,26.0,25.0,11.0,19.0,102,0.613697582636616
14221,2018-02-22,22017,CHA,42.0,0.483,11.0,0.524,16.0,0.8,13.0,41.0,29.0,15.0,15.0,111,BKN,36.0,0.387,14.0,0.326,10.0,0.7140000000000001,11.0,30.0,27.0,10.0,23.0,96,0.5851815929653799
14220,2018-02-22,22017,SAC,42.0,0.462,12.0,0.444,11.0,0.733,10.0,34.0,23.0,9.0,20.0,107,OKC,38.0,0.442,14.0,0.4,20.0,0.833,10.0,39.0,26.0,11.0,16.0,110,0.48362232872938504
14219,2018-02-22,22017,CLE,42.0,0.5,8.0,0.229,11.0,0.579,6.0,30.0,20.0,13.0,15.0,103,WAS,44.0,0.478,12.0,0.4,10.0,1.0,9.0,34.0,29.0,11.0,23.0,110,0.46112095269923087
14218,2018-02-22,22017,ORL,43.0,0.518,11.0,0.458,16.0,0.696,5.0,34.0,28.0,14.0,15.0,113,NYK,48.0,0.485,7.0,0.28,17.0,0.81,16.0,31.0,28.0,9.0,15.0,120,0.46444851910755075
14217,2018-02-22,22017,CHI,44.0,0.45399999999999996,18.0,0.529,9.0,0.6,11.0,37.0,27.0,14.0,26.0,115,PHI,42.0,0.512,11.0,0.379,21.0,0.6,8.0,33.0,25.0,11.0,17.0,116,0.4948702778144245
14224,2018-02-23,22017,HOU,40.0,0.48200000000000004,14.0,0.368,26.0,0.867,14.0,36.0,24.0,12.0,17.0,120,MIN,40.0,0.426,10.0,0.385,12.0,0.75,16.0,27.0,19.0,11.0,22.0,102,0.5951194033859748
14119,2018-02-02,22017,MIL,33.0,0.434,7.0,0.292,19.0,0.731,4.0,32.0,18.0,11.0,21.0,92,NYK,36.0,0.40399999999999997,5.0,0.2,13.0,0.765,18.0,39.0,24.0,19.0,21.0,90,0.513019558458439
13966,2018-01-12,22017,IND,39.0,0.45899999999999996,10.0,0.476,9.0,0.75,6.0,38.0,16.0,14.0,18.0,97,CLE,37.0,0.435,7.0,0.206,14.0,0.737,9.0,37.0,19.0,12.0,15.0,95,0.5123416891030831
14117,2018-02-02,22017,BKN,37.0,0.451,9.0,0.31,16.0,0.696,5.0,33.0,20.0,12.0,18.0,99,LAL,39.0,0.424,10.0,0.385,14.0,0.7,18.0,38.0,21.0,16.0,18.0,102,0.4823194941091194
14019,2018-01-19,22017,MEM,39.0,0.44299999999999995,10.0,0.294,18.0,0.7829999999999999,14.0,35.0,24.0,13.0,17.0,106,SAC,32.0,0.4,11.0,0.407,13.0,0.722,11.0,33.0,18.0,21.0,20.0,88,0.6085121509143642
14018,2018-01-19,22017,TOR,34.0,0.4,9.0,0.34600000000000003,9.0,0.643,9.0,41.0,16.0,14.0,19.0,86,SAS,31.0,0.341,5.0,0.25,16.0,0.8,17.0,39.0,18.0,12.0,13.0,83,0.5210253070505723
14017,2018-01-19,22017,DEN,35.0,0.449,14.0,0.389,16.0,0.762,7.0,35.0,23.0,16.0,20.0,100,PHX,40.0,0.494,14.0,0.424,14.0,0.7,4.0,33.0,28.0,12.0,21.0,108,0.45452658418958936
14016,2018-01-19,22017,UTA,42.0,0.462,11.0,0.355,20.0,0.667,15.0,37.0,19.0,17.0,20.0,115,NYK,44.0,0.494,11.0,0.55,18.0,0.7829999999999999,7.0,29.0,23.0,12.0,26.0,117,0.48978565096735704
14015,2018-01-19,22017,DET,40.0,0.5,10.0,0.333,22.0,0.846,7.0,28.0,25.0,14.0,22.0,112,WAS,41.0,0.5,16.0,0.457,24.0,0.889,8.0,26.0,28.0,13.0,20.0,122,0.449500878744357
14014,2018-01-19,22017,BKN,36.0,0.474,9.0,0.281,20.0,0.769,10.0,34.0,20.0,14.0,18.0,101,MIA,35.0,0.41700000000000004,7.0,0.318,18.0,0.72,12.0,31.0,22.0,13.0,22.0,95,0.536223274985966
14013,2018-01-19,22017,LAL,44.0,0.55,9.0,0.321,2.0,0.14300000000000002,6.0,41.0,26.0,15.0,17.0,99,IND,37.0,0.381,2.0,0.08,10.0,0.769,12.0,32.0,15.0,9.0,18.0,86,0.5826425804035242
14012,2018-01-18,22017,POR,37.0,0.39399999999999996,10.0,0.313,16.0,1.0,14.0,43.0,17.0,11.0,11.0,100,IND,36.0,0.396,7.0,0.269,7.0,0.5379999999999999,10.0,36.0,17.0,8.0,16.0,86,0.5884230713360947
14011,2018-01-18,22017,HOU,42.0,0.47700000000000004,17.0,0.436,15.0,0.882,11.0,34.0,24.0,10.0,15.0,116,MIN,38.0,0.469,8.0,0.333,14.0,0.667,8.0,32.0,24.0,11.0,16.0,98,0.5986001608460663
14010,2018-01-18,22017,CLE,38.0,0.447,10.0,0.294,18.0,0.667,14.0,32.0,22.0,20.0,21.0,104,ORL,41.0,0.466,5.0,0.227,16.0,0.762,9.0,33.0,25.0,15.0,22.0,103,0.5057244320827091
14009,2018-01-18,22017,BOS,30.0,0.405,7.0,0.241,13.0,0.765,3.0,28.0,13.0,19.0,20.0,80,PHI,34.0,0.466,6.0,0.353,15.0,0.882,8.0,33.0,18.0,25.0,20.0,89,0.4371676431070913
14008,2018-01-17,22017,OKC,46.0,0.484,12.0,0.343,10.0,0.833,21.0,33.0,22.0,17.0,14.0,114,LAL,38.0,0.469,10.0,0.385,4.0,1.0,6.0,24.0,25.0,18.0,15.0,90,0.6365083946717986
14007,2018-01-17,22017,TOR,34.0,0.425,11.0,0.355,17.0,0.7390000000000001,12.0,37.0,24.0,21.0,20.0,96,DET,37.0,0.42,10.0,0.35700000000000004,7.0,0.467,11.0,31.0,22.0,15.0,20.0,91,0.5316496725403302
14006,2018-01-17,22017,MEM,41.0,0.451,10.0,0.35700000000000004,13.0,0.765,15.0,29.0,23.0,12.0,19.0,105,NYK,35.0,0.42700000000000005,7.0,0.259,22.0,0.9570000000000001,12.0,33.0,22.0,14.0,15.0,99,0.5348066079458673
14005,2018-01-17,22017,CHA,48.0,0.49,15.0,0.484,22.0,0.846,13.0,36.0,27.0,10.0,18.0,133,WAS,40.0,0.488,13.0,0.565,16.0,0.696,7.0,33.0,31.0,16.0,23.0,109,0.6157701815722956
