Unnamed: 0,id,GAME_DATE,SEASON_ID,TEAM_ABBREVIATION,FGM,FG_PCT,FG3M,FG3_PCT,FTM,FT_PCT,OREB,DREB,AST,TOV,PF,HOA,ENEMY,RATIO
43,1,20161028,22016,PHX,42,0.447,5,0.179,21,0.6559999999999999,7,37,15,15,29,0,OKC,0.486549519
44,1,20161029,22016,PHI,28,0.35,5,0.278,11,0.733,4,35,16,20,20,1,ATL,0.324
45,1,20161028,22016,OKC,40,0.417,5,0.238,28,0.737,14,43,13,22,24,1,PHX,0.513450481
46,1,20161027,22016,SAC,28,0.4,6,0.3,32,0.8420000000000001,6,34,22,16,21,1,SAS,0.459251559
47,1,20161028,22016,BKN,38,0.4370000000000001,10,0.303,17,0.85,12,40,20,16,23,1,IND,0.545590126
48,1,20161028,22016,MIA,32,0.3720000000000001,14,0.412,13,0.65,11,41,19,20,23,1,CHA,0.468117581
49,1,20161028,22016,CHA,35,0.38,7,0.318,20,0.833,13,36,20,8,20,0,MIA,0.531882419
50,1,20161028,22016,DAL,35,0.438,8,0.276,20,0.833,6,28,13,10,21,1,HOU,0.46084453
51,1,20161028,22016,DET,48,0.505,7,0.368,5,0.833,9,44,27,12,11,1,ORL,0.634326735
52,1,20161029,22016,MIN,37,0.529,7,0.318,22,0.71,7,29,19,14,25,0,SAC,0.48564889
53,1,20161029,22016,DEN,38,0.38,6,0.261,31,0.795,16,45,19,17,21,1,POR,0.491228745
54,1,20161028,22016,LAL,32,0.381,9,0.391,16,0.762,11,32,16,17,29,0,UTA,0.462216257
55,1,20161028,22016,HOU,33,0.471,15,0.469,25,0.8059999999999999,5,36,21,19,22,0,DAL,0.53915547
56,1,20161030,22016,WAS,38,0.442,5,0.2,22,0.88,8,32,19,14,23,0,MEM,0.458212759
57,1,20161029,22016,ATL,42,0.494,5,0.25,15,0.652,6,41,31,12,14,0,PHI,0.6759999999999999
58,1,20161029,22016,CHI,45,0.523,9,0.429,19,0.905,13,34,34,12,14,1,IND,0.5771606220000001
59,1,20161030,22016,LAC,34,0.41,6,0.222,14,0.7,14,35,17,13,14,1,UTA,0.579250505
60,2,20161030,22016,UTA,29,0.397,7,0.368,10,0.769,7,36,18,18,22,0,LAC,0.420749495
61,2,20161029,22016,SAS,35,0.422,10,0.417,18,0.7829999999999999,6,44,21,10,15,1,NOP,0.606121805
62,2,20161101,22016,NYK,35,0.407,7,0.318,12,0.8,8,35,18,12,20,0,DET,0.432251023
63,2,20161029,22016,CLE,36,0.409,11,0.297,22,0.733,13,27,17,9,27,1,ORL,0.529386344
64,2,20161030,22016,GSW,35,0.422,8,0.276,28,0.848,7,36,27,16,23,0,PHX,0.529101526
65,2,20161029,22016,POR,45,0.459,10,0.313,15,0.7140000000000001,5,40,23,16,30,0,DEN,0.508771255
66,2,20161030,22016,MIL,34,0.391,4,0.235,11,0.7859999999999999,10,30,22,12,16,0,DET,0.417692354
67,2,20161029,22016,NOP,32,0.3720000000000001,4,0.182,11,0.733,7,38,14,10,19,0,SAS,0.393878195
68,2,20161030,22016,MEM,39,0.443,15,0.484,19,0.731,11,36,24,14,26,1,WAS,0.541787241
69,2,20161031,22016,TOR,41,0.466,4,0.25,19,0.76,11,32,16,8,28,1,DEN,0.51448971
70,2,20161029,22016,IND,43,0.489,7,0.389,8,0.889,8,25,34,13,16,0,CHI,0.422839378
71,2,20161029,22016,ORL,38,0.452,8,0.28600000000000003,15,0.5770000000000001,13,37,21,21,23,0,CLE,0.470613656
72,2,20161029,22016,BOS,39,0.481,15,0.484,11,0.647,4,38,25,13,26,0,CHA,0.529676787
73,2,20161030,22016,PHX,37,0.411,8,0.348,18,0.72,11,39,19,12,26,1,GSW,0.470898474
74,2,20161101,22016,PHI,40,0.494,9,0.45,12,0.75,7,35,28,16,20,1,ORL,0.490197021
75,2,20161030,22016,OKC,45,0.474,9,0.34600000000000003,14,0.8240000000000001,10,35,29,20,22,1,LAL,0.580805094
76,2,20161029,22016,SAC,39,0.459,9,0.34600000000000003,19,0.76,11,20,24,13,24,1,MIN,0.51435111
77,2,20161029,22016,BKN,37,0.44,11,0.324,23,0.821,11,34,23,18,22,0,MIL,0.49082646
78,2,20161030,22016,MIA,37,0.463,7,0.35,18,0.6920000000000001,6,30,19,12,24,1,SAS,0.465893426
79,2,20161029,22016,CHA,32,0.405,9,0.281,25,0.758,6,32,22,9,17,1,BOS,0.470323213
80,2,20161030,22016,DAL,32,0.3720000000000001,11,0.355,17,0.85,13,30,17,13,17,0,HOU,0.494594753
81,2,20161030,22016,DET,39,0.443,5,0.25,15,0.75,16,42,23,16,14,1,MIL,0.5823076460000001
82,2,20161101,22016,MIN,43,0.551,12,0.6,18,0.7829999999999999,10,40,29,21,22,1,MEM,0.6776792909999999
83,2,20161031,22016,DEN,33,0.407,9,0.409,27,0.7709999999999999,11,35,14,8,18,0,TOR,0.48551029
84,2,20161030,22016,LAL,35,0.402,7,0.219,19,0.792,11,30,20,22,18,0,OKC,0.419194906
85,2,20161030,22016,HOU,34,0.42,11,0.355,14,0.667,9,38,16,17,21,1,DAL,0.505405247
86,2,20161102,22016,WAS,42,0.583,3,0.3,16,0.667,6,30,21,21,20,1,TOR,0.453802721
87,2,20161031,22016,ATL,33,0.418,11,0.3670000000000001,29,0.617,17,26,24,13,20,1,SAC,0.554562953
